49.3013,50.0516,47.6995
86.8625,88.1276,80.6161
157.7656,156.6763,150.4089
365.3999,370.1393,364.2035
629.5463,649.4122,658.5230
1560.5063,1623.0124,nan
2590.5878,2797.3381,nan
5263.0176,5400.1131,nan
9493.5949,9781.5410,nan
