0.10,0.10,0.10
0.04,0.04,0.04
0.08,0.08,0.08
0.16,0.16,0.16
0.22,0.22,0.22
0.24,0.24,0.24
0.07,0.07,0.07
0.16,0.16,0.16
0.14,0.14,0.14
