750.75,767.78,759.39
787.41,723.46,771.72
681.99,671.20,587.75
760.04,762.55,817.64
996.58,1038.27,1067.07
1707.28,1650.88,NaN
1767.61,1642.54,NaN
1347.97,1424.20,NaN
1300.24,1241.77,NaN
