527.60,343.98,429.49
141.47,151.08,143.81
16.34,16.51,17.89
19.61,20.72,21.58
41.43,39.95,35.44
18.48,21.65,NaN
4.09,3.33,NaN
1.59,1.65,NaN
1.10,1.41,NaN
