1047.57,965.51,948.41
244.50,209.10,223.07
290.19,282.48,127.72
326.32,364.19,362.57
195.17,117.77,144.78
509.77,595.57,NaN
546.62,441.04,NaN
299.73,293.25,NaN
516.57,466.34,NaN
