15.0194,13.4440,13.5039
15.5526,13.9785,13.9966
16.5088,14.8485,14.9588
33.2865,32.7563,30.3265
34.6044,33.8113,31.6951
45.3756,40.5021,nan
48.2383,43.9011,nan
54.5605,45.6107,nan
63.7454,51.7796,nan
