56.2297,63.2825,56.8773
62.8873,69.4940,63.4686
80.3666,84.2840,76.6700
141.9664,143.5383,145.1252
189.9875,197.9033,207.3030
593.6915,433.7407,nan
1091.7357,902.5212,nan
1270.6274,1144.9976,nan
3312.4969,3241.8002,nan
