17.0226,20.8650,17.1143
17.8787,21.7208,17.9066
19.2812,23.3305,19.4367
33.2849,38.9988,30.7736
35.6789,40.6021,32.5383
61.3639,81.3829,nan
63.4485,83.6610,nan
69.1417,89.0800,nan
74.4563,93.4717,nan
