10.9864,10.6159,8.8260
14.3868,14.1963,11.7655
15.0532,14.8232,12.3822
19.5201,19.0709,15.7475
22.6045,22.0193,19.0155
35.0185,36.8490,nan
36.1705,37.9641,nan
37.6119,39.4943,nan
40.9241,42.8064,nan
