73.4608,66.4027,62.8398
84.2141,75.7504,72.1473
105.3275,91.6178,87.1761
179.4296,170.0409,172.0446
234.8494,240.7501,224.0574
576.5735,569.8016,nan
1225.3384,1343.1553,nan
2383.3409,3696.3454,nan
6823.5209,7900.8368,nan
