18.2904,18.4970,19.8168
22.9565,22.7935,24.5850
56.5347,57.6709,56.7204
263.6090,155.4353,251.2886
785.1568,686.9275,779.0077
2473.8552,2497.5190,nan
3478.3231,3618.4231,nan
7716.1971,7597.1200,nan
13231.5558,12824.1484,nan
