639.09,719.25,646.45
275.20,256.76,272.46
303.46,256.77,229.19
534.72,514.36,594.23
222.32,251.69,287.86
934.50,545.92,NaN
576.44,542.57,NaN
221.84,300.69,NaN
758.27,778.67,NaN
