44.3223,42.1613,43.7691
81.6982,78.9263,79.0672
151.8092,151.2624,159.1800
226.1759,227.3397,234.9287
260.5706,260.0536,271.6876
1515.8174,1432.0351,nan
3463.0096,3470.6874,nan
6613.9672,6202.4582,nan
12258.2718,11972.8838,nan
