1096.26,1017.75,1012.08
866.10,873.31,912.02
797.14,839.53,704.00
863.47,865.62,887.61
1195.98,1096.29,1199.61
1856.63,1961.61,NaN
1868.10,1489.95,NaN
1585.54,1407.18,NaN
1118.59,1012.44,NaN
