18.6322,18.8781,19.1753
19.7500,20.0373,20.4103
35.4527,36.0711,37.2232
182.6990,185.7631,181.9466
612.4160,601.7057,631.2197
1894.9998,1704.1887,nan
2752.7312,2548.1710,nan
6322.1641,5444.0663,nan
10731.9423,9287.9795,nan
