30.0472,32.2309,30.3153
33.6994,35.7679,33.7424
59.9177,63.2227,62.3411
222.2622,232.3536,233.2322
657.9483,613.7164,650.3437
1802.5755,1790.9060,nan
2652.8074,2590.1009,nan
5136.0839,4935.9023,nan
8827.0633,8439.1201,nan
