1578.43,1501.47,1558.73
1544.97,1519.72,1459.08
1391.09,1435.24,1589.54
1475.53,1509.47,1502.95
1194.26,1135.90,1276.35
3632.08,3391.15,NaN
3073.22,3217.57,NaN
3125.95,2710.09,NaN
2305.68,2357.20,NaN
