366.80,354.43,294.67
122.99,129.50,106.32
12.34,11.61,11.42
41.36,39.33,31.16
14.28,13.65,15.13
35.92,42.91,NaN
2.50,2.42,NaN
1.30,1.38,NaN
1.23,1.23,NaN
