1868.66,1689.12,1598.49
478.69,416.12,414.33
390.99,293.84,278.31
686.13,726.14,785.82
274.90,350.74,258.00
847.53,816.10,NaN
804.52,959.02,NaN
820.58,1667.51,NaN
1395.23,1321.17,NaN
