1146.49,1229.81,1156.72
528.38,511.73,495.82
910.36,953.29,993.01
1409.24,1468.15,1483.43
1592.42,1393.87,1524.53
1656.00,1703.11,NaN
2108.71,1982.13,NaN
1539.73,1454.49,NaN
1159.81,1100.81,NaN
