1229.19,1182.06,1151.48
1034.14,1005.95,947.86
902.65,903.94,802.56
908.63,1015.16,999.14
1380.81,1447.76,1295.41
1910.28,2133.37,NaN
1873.34,2260.09,NaN
1544.72,2145.76,NaN
1526.71,1358.98,NaN
