0.16,0.16,0.16
0.16,0.16,0.16
0.15,0.15,0.15
0.15,0.15,0.15
0.15,0.15,0.15
0.12,0.12,0.12
0.08,0.08,0.08
0.11,0.11,0.11
0.11,0.11,0.11
