799.54,837.14,832.47
160.25,155.09,156.40
54.00,54.35,48.76
268.08,121.80,284.00
7.22,5.64,4.46
102.95,92.91,NaN
12.12,15.28,NaN
16.56,16.35,NaN
3.88,4.09,NaN
