0.14,0.14,0.14
0.04,0.04,0.04
0.08,0.08,0.08
0.16,0.16,0.16
0.19,0.19,0.19
0.24,0.24,0.24
0.07,0.07,0.07
0.16,0.16,0.16
0.13,0.13,0.13
