14.9674,15.6713,15.5838
16.0750,16.7432,16.6649
17.6302,18.3085,18.0692
48.5131,32.3399,50.7860
50.8003,34.1266,52.1989
121.9594,98.3460,nan
126.8462,104.5069,nan
153.5541,130.8762,nan
166.8517,144.8935,nan
